gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC110868749	103.799948177525	10.0230990593224	0.854674034801774	11.7273938966065	9.22555148341268e-32	5.101171258937519e-30
LOC110916928	95.1674448398316	5.80896263932687	0.495404388729502	11.7256987856413	9.41211124526496e-32	5.1966515096644294e-30
LOC110930975	117.074529616174	10.1456484310833	0.865441427365708	11.7230907953706	9.70648010554427e-32	5.3512868375691395e-30
LOC110900060	4715.84198446989	-3.14586843435146	0.268693741778138	-11.7080078364796	1.15972521142814e-31	6.384287288911919e-30
LOC110871799	2296.55364409588	2.03127633619765	0.173597056202004	11.7010989739019	1.2581346581843401e-31	6.915860909614189e-30
LOC110875737	69.4712297748326	-6.07803350293698	0.519579659594765	-11.6979819950562	1.30520494625807e-31	7.16408239856665e-30
LOC110899622	135.288434385593	9.91313738907016	0.847507222904515	11.6968175859276	1.32323404495653e-31	7.25240750203552e-30
LOC110898998	241.160205901525	-1.53840200407204	0.131555440673628	-11.6939443644039	1.3687862503972e-31	7.49110299669134e-30
LOC110937183	100.486194270844	2.62821677100895	0.224769692032138	11.6929322065057	1.38520111727241e-31	7.56987133196724e-30
LOC118489325	138.985610003574	9.9274157986424	0.8490643988128	11.6921823745329	1.3974875494636801e-31	7.625881767729339e-30
LOC110894239	98.6631626137026	9.94654857676066	0.850816608473232	11.6905905193946	1.4239308389421202e-31	7.75886856258507e-30
LOC110932925	71.4649813313909	-5.38628268978003	0.460880001805817	-11.6869525010318	1.4862438806731102e-31	8.086635672836829e-30
LOC110868436	102.2435077137	9.98276222237724	0.85437500063067	11.6842864257595	1.533621171146e-31	8.332304052348239e-30
LOC110943245	75.7712260468032	6.92728756416155	0.592955020314949	11.6826526917372	1.56339111654005e-31	8.48173667486378e-30
LOC110889184	379.559330198133	1.04992434727018	0.0898960973766195	11.679309535224	1.6261101611575801e-31	8.809234120517059e-30
LOC110872184	119.763827108613	9.99411129604929	0.855814530494433	11.6778939126861	1.65341484105109e-31	8.944209705188779e-30
LOC118487298	139.118592436447	9.95061289902279	0.852377785918783	11.673946767978	1.73197533409808e-31	9.35566589561727e-30
LOC110872051	186.55593378939	8.70086469519383	0.745668064471581	11.6685494655852	1.8454288975316801e-31	9.954147744985709e-30
LOC110937035	137.620190155873	-1.82752823566083	0.156698252421605	-11.6627225091431	1.97620686126234e-31	1.06442198049632e-29
LOC110910370	56.9380520718253	-5.95860693366746	0.510990636634728	-11.6608926005172	2.0191447093554302e-31	1.08598653807488e-29
LOC110876027	83.5873544837558	-7.79839506312972	0.668973920427824	-11.6572482498906	2.10743567647758e-31	1.13184716087894e-29
LOC110928431	48.9822504024935	-5.87430059386432	0.503932786794382	-11.6569128816403	2.11575064567183e-31	1.1346849522933999e-29
LOC110885431	317.758861778408	-1.65426963070872	0.141914695553941	-11.6567887790024	2.11883583999714e-31	1.1347138889049e-29
