gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC110937641	343.904955263027	1.65175613855979	0.315143425148599	5.24128383062711	1.59463211626135e-07	2.19708212395833e-05
LOC110930058	185.936973612947	1.39405547639861	0.26670690386871	5.22691934920762	1.72357635931806e-07	2.33076464836918e-05
LOC110911489	13.9445880348364	1.42422136573586	0.2730436128824	5.21609478684007	1.8273469219628e-07	2.4634885550424e-05
LOC110938178	19.5777239195909	-1.66165712128066	0.318943319072977	-5.20988220135898	1.88960566795431e-07	2.53184045063456e-05
LOC110897734	50.2630445552544	1.18297354710689	0.227096245860489	5.2091285904991	1.8972959121393e-07	2.53439399678267e-05
LOC110884212	49.6613374820753	-1.16068202214335	0.223593214109998	-5.19104314843985	2.09119152733812e-07	2.77646865390279e-05
LOC110935756	36.0827731170192	1.47265496221825	0.284735360153847	5.17201292253464	2.31585564134394e-07	3.0176854052955e-05
LOC110878412	387.636555716167	1.00208380275192	0.194117020879661	5.16226654525645	2.43977551214699e-07	3.14400953791789e-05
LOC110934678	23.4499289017719	-1.42219861016998	0.2755854605595	-5.16064456841299	2.4610103059914e-07	3.16207347644302e-05
LOC110908089	25.0831273642747	-1.39142283412691	0.270237556727298	-5.148887708199	2.62035687604716e-07	3.31815942679568e-05
LOC110923042	23.6559321177902	-1.03385287329058	0.200790068932337	-5.14892434067031	2.61984523529807e-07	3.31815942679568e-05
LOC110898270	45.9826949074168	-1.81528711014953	0.352744874149413	-5.14617572977298	2.65850395273358e-07	3.35676346354666e-05
LOC110868475	73.493623263424	1.41456786060969	0.275101726557915	5.14198103482965	2.71856565360849e-07	3.4031781584915e-05
LOC118483232	23.3180985908622	1.90801002374872	0.371450940246372	5.13664071622269	2.79692942126838e-07	3.465790668658e-05
LOC110900018	48.2966015499184	1.83101002309314	0.357163970677623	5.12652499528239	2.9513888936152e-07	3.61425378614748e-05
LOC110912891	800.194978610759	1.10377009149551	0.21544777185635	5.12314461173194	3.00481714322318e-07	3.66721610900223e-05
LOC110927510	2.16395396318932	1.45523603607988	0.284546056040101	5.11423723924254	3.15011248581512e-07	3.80217709238303e-05
LOC110898123	243.539785095012	-1.00711343798061	0.197011167778668	-5.11196116106498	3.18831387475982e-07	3.83771384914085e-05
LOC110935646	25.6450576683282	-1.27194941465155	0.249770936168602	-5.09246365555097	3.53440481473174e-07	4.12950433473751e-05
LOC110925576	1.51274582122084	-2.03458129946851	0.399520698872677	-5.09255541755274	3.53269408396868e-07	4.12950433473751e-05
LOC110914816	13.1780715435171	-1.21436794294447	0.238789151563072	-5.08552392349246	3.66612614146909e-07	4.27201198835975e-05
LOC110929179	142.675633906453	1.40259975788614	0.276172244619195	5.07871368399148	3.79998872770507e-07	4.40419331563004e-05
LOC110916022	4.64349821424788	1.40734163380463	0.277275576668093	5.07560619191954	3.86262557644773e-07	4.45360728964423e-05
LOC110875133	20.1162846346397	1.27685417326117	0.252020776776568	5.06646392250899	4.0527351753582e-07	4.62412861909229e-05
LOC110875820	27.4325156025971	1.25985810344959	0.248858975700818	5.0625383308023	4.13710850798783e-07	4.67173381878811e-05
LOC110909965	35.7345988030066	1.53549638154316	0.303268593669205	5.06315659978305	4.12370842647556e-07	4.67173381878811e-05
LOC110891316	3.24524321869743	-1.72764027470005	0.341347587730953	-5.0612347554123	4.16549942139102e-07	4.69170158480273e-05
LOC110882198	3.90483403208707	3.30833908663273	0.65846948272263	5.02428612629617	5.05308554569234e-07	5.52109451618364e-05
